,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
63,MDV,Maldives,85.47384441424357,85.47384441424359,85.47384441424359,85.47384441424356,85.47384441424357,85.47384441424359,85.47384441424357,85.47384441424359,85.47384441424359,85.47384441424359,85.47384441424359
64,MHL,Marshall Islands,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796,28.57612175474796
65,MTQ,Martinique,1686.7270494314907,1684.814083273853,1685.2795311026475,1695.3114266507075,1691.7435060779121,1691.7946717031439,1673.9037838595716,1672.920480934324,1679.537907121408,1705.2853736584832,1707.0435918097965
66,MRT,Mauritania,285.6954790294356,276.9077942865952,269.3618014339776,262.94611071812744,253.09886143623888,272.45089733485366,254.68980792361228,247.3008070057127,241.1592984435052,276.2873386988408,305.2685362149264
67,MUS,Mauritius,485.50804766956435,376.6311998948989,357.97253180430744,349.3960503130646,343.0221095314919,339.00349412271504,336.79377742400027,329.5270049215533,332.2849789564649,342.262172841759,347.92710973182466
68,MYT,Mayotte,594.2288916588242,604.3268438620677,610.3142913790558,610.1068130062449,607.9212275901334,596.8854046518172,591.7314612190412,592.8761779307622,599.0727198151901,600.2711386308229,592.9821189476975
69,MEX,Mexico,922230.9362575986,896401.8273606142,881673.7144344522,872757.0132100523,869341.7721197531,864102.449549501,864537.0774995612,869342.2034567219,879327.2380006647,880969.393801241,870878.2261615518
70,FSM,Micronesia,7975.916475866314,7674.929115651257,7656.184129076382,7644.658090494055,7900.123047027995,7958.937193289208,7958.937193289208,7958.937193289206,7958.937193289208,7675.300094001855,7648.382508982304
71,MOZ,Mozambique,279788.8707566289,277286.0330082647,272508.92127212917,270718.19265490666,269980.56021922425,269787.3862448164,269458.71971990075,270015.46826188744,269251.3893257326,266518.76593725197,261545.74617468053
72,MMR,Myanmar,511136.17423524125,482207.17729322915,474441.40812012914,476953.20704976097,472533.08415369515,460100.2059420156,458593.5889442121,460875.1124779643,459948.9462784328,460007.0247977793,466839.7120540132
73,NCL,New Caledonia,28982.970515450637,28508.361938385955,28396.946515415926,28222.80214059608,28228.255656022928,28250.033275354803,28385.639083765836,28446.196937484896,28749.68018813834,29226.538670226124,29398.140151973275
74,NZL,New Zealand,25487.695447523976,26361.548922906386,26347.73897623599,26499.920789985987,26510.801176156445,26522.656966769624,26469.77266841652,26486.320522378115,26558.286602396118,26427.64444127928,26057.21356669688
75,NIC,Nicaragua,66999.15934846734,67710.53007378883,67950.77385666859,68460.45394692346,68187.02209444225,66743.43653185581,66212.71626632693,66454.15381372157,66717.64042328659,66015.91144468395,65156.362490208616
76,NGA,Nigeria,755510.7371827443,749387.1874622687,746026.2014190251,745464.5653110542,744099.2676236497,741683.946048731,738321.8317833766,738794.4270057061,738241.4761600604,738891.0164571973,736926.3823249715
77,OMN,Oman,147.82889159374216,122.5470731175853,111.78609594925862,116.74825916739846,119.90896504371324,119.75417167118958,116.79492513574941,109.5400086896295,108.77848990654344,112.79063930968438,119.51087732947822
78,PAK,Pakistan,87807.83570238878,80487.3735128048,78228.78288480437,77501.26106826411,75951.68565844912,75049.98083862141,76466.02139826822,78637.25274398953,79493.69062778869,76389.10532482025,68260.856072294
79,PLW,Palau,4971.3966683852,5007.058594192797,5015.846466793536,5008.928482444841,5011.731550100291,5012.525175982528,5015.593295256099,5050.63456565887,5053.810833210379,5015.388259414355,4998.083119220765
80,PAN,Panama,136820.8429439733,137498.83279556938,137353.9813087696,137434.30530856884,137201.27933194494,136853.02442976242,136551.26011254752,136477.1970229106,136150.87698427893,135303.9558443455,134188.1358793301
81,PNG,Papua New Guinea,401578.26984031487,402648.6046536367,402105.5311203144,401925.20391017647,401020.99251913384,399283.2268896436,398191.0879008903,398025.9797980388,397910.274334532,397001.75706662587,395768.58210216725
82,PER,Peru,4983.522288594877,4565.603706965653,4418.398496134742,4449.494577481501,4481.997643422506,4480.609174725521,4507.9305313118475,4595.5517781040535,4730.103530769086,4787.434449933213,4757.527649244212
83,PHL,Philippines,257036.17544435704,249741.76604746692,245277.88088611697,244465.91006383777,243788.3318210278,243876.6703733922,243753.70826772042,243947.7683708833,246079.82153922884,247785.2087321313,247635.449975768
84,PRI,Puerto Rico,7507.327854922581,7789.29986349484,7820.449227357218,7655.9937127354715,7572.8761082832625,7506.096227891391,7518.792718714882,7549.2138920444595,7522.420128853373,7360.627053997289,7199.720996682925
85,QAT,Qatar,375.5901285208204,379.6348922863621,383.7339372018249,378.68025420308595,376.94675192476984,372.35553227800284,378.87348744880427,381.69173580929754,399.1287000379621,403.56631815264177,403.4777197004026
86,COG,Republic of Congo,1771.5469072511632,1772.025362816584,1767.980603947461,1770.0042961807612,1764.5768929727594,1751.5897864443184,1745.1495911521267,1745.2563746219182,1752.0163537392782,1763.6206220571762,1762.877006465998
