,index,region,name,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
35,71,FJI,Fiji,174.61504319560777,175.37835971614385,220.31707584287375,202.64037044948083,273.1961455141919,190.8302423063031,270.64964459346305,216.58696088241697,381.28083806346604,124.7028310109769,211.1460047194025,133.25921852549632,165.8291932674354,204.18620453880928,179.10540234669807,304.743428321876,275.31585893304657,270.0499027952462,327.56417278799853,166.72471639190059
36,74,GUF,French Guiana,3169.2814334829964,644.4633491811433,692.2607195256631,599.1227407537461,2475.6642023445374,838.4910267087605,860.2067317571684,377.2391100183483,529.2338409658001,635.5742217155179,3926.7000080382713,416.99466244196526,375.57441390125456,469.1170699620376,1651.2166624704685,410.7410232794366,643.0837837244305,454.3429481687016,767.411960162602,440.6101151211991
37,75,PYF,French Polynesia,0.20264338182569092,0.07599090567777009,0.15190631121285195,0.1518568376917104,0.4304745911379775,0.4811081859607198,0.6079161745687753,0.43054759590403313,1.9495821479794815,0.5571118608109951,0.9388129950630129,0.4024047997919076,0.3218841980084908,0.4291260749540712,0.32184164393721215,0.16092926629137153,0.5898577429476677,0.10723240859888084,0.21457847271598193,0.16088611608060613
38,77,GAB,Gabon,374.33345980236317,162.5425539400762,310.35767060875884,201.1267436286047,279.49035742022517,160.2297167214519,219.31888259342514,322.00832370985074,311.0713493672723,142.13365901923459,547.4894118419038,321.3524169755454,218.71506351124552,265.74923154218715,458.318655970235,459.62994103323115,182.74014676421422,283.68383156391155,300.4418089885371,350.87128492657354
39,78,GMB,Gambia,730.5922376004493,237.36912957658916,199.96399564065428,152.6381489519938,207.96171482626363,144.4151396721563,283.7401408231065,318.1947844959305,321.9074214697861,148.50730166293374,398.7610521113417,303.5132302187342,159.0946336385157,212.72776053271605,466.3408259192122,343.18349563141896,206.24431848197736,147.068382501425,285.6696368995768,302.3605744691831
40,81,GHA,Ghana,536.417984574954,552.2065417198032,598.5718543473881,797.3600178390504,738.63080347679,375.3188762051645,262.9256059780305,346.0664681689256,310.8521176839313,480.3225690041568,2213.1277916773633,395.27643614262394,207.31406181209556,140.09996272347445,371.61294796255555,345.99142749561065,385.05184697178015,514.3109770037752,316.5775003586402,525.011860258015
41,85,GRD,Grenada,1.1412249706045396,1.3230404377450173,0.6745151249239301,0.9338129315370338,1.3490441330105498,1.2191830503296566,0.7005728829647372,1.7903362239215976,1.7385055156691567,1.4526479736386704,0.9069392255463802,1.593699907807726,0.8517499851838991,1.1538887756742802,2.0059193569073472,1.7315575867963422,1.7588567368956496,0.9616707343590485,1.2916943444215145,1.3741602358203948
42,86,GLP,Guadeloupe,21.697545545657427,7.139755010858819,19.989956977031085,13.15654747279002,14.9398291995874,13.74254825597134,11.295214537550931,13.948449306627602,15.50216940341556,8.056851522029554,19.33737078762658,5.023598742421633,14.097990797808208,19.014072164570507,17.773326665852068,12.910594574399507,11.856826615022536,14.260327043360356,20.09207730436976,12.206849364687779
43,87,GUM,Guam,0.0,0.0,0.0,0.0,0.23253976801855197,0.20668576352229068,0.12915483367986522,0.46506302684411416,0.6458845395319855,0.5167800984092501,0.0,0.0,0.0,0.0,0.19159778701318234,0.3010178748878682,0.7387867061052771,0.2736181502798861,0.2736234164991916,0.35570381368652937
44,88,GTM,Guatemala,189.66584053447804,113.41480723897553,208.15145852023738,163.22296673995874,223.28120080894377,159.7994817624613,195.1643852988031,230.58797802694238,197.8354217947825,147.59764538363595,472.57173412022667,134.20888254441903,123.50305538370574,163.79871757041056,250.51800168125266,131.19393383471046,126.00569073609856,198.3136441219071,216.85220056028595,156.12929464807843
45,90,GIN,Guinea,1442.7149664047026,504.1856893387717,1123.5728310746842,781.6712256772693,965.09906843064,600.3378445975135,1050.010759614879,1312.2298493588964,1244.36425160973,1047.409932735581,1679.4962303346829,1925.9139545918874,677.4823647610945,1288.3616952843465,1497.6757563550732,1696.7911475815256,1036.9100160668474,1547.2762227952971,1920.7584076840594,1489.7707043013186
46,91,GNB,Guinea-Bissau,2924.847062776363,643.4006985051941,810.4332153204111,951.3069964991118,1617.4973624840613,535.4180820587131,737.5134013246488,1229.8753783633244,1504.6175967977551,709.030332078629,2779.56333443841,2331.6571081119105,1577.8322291832515,1036.769334609673,1491.6270809079917,1417.5327808338054,1351.4218173683528,836.0866225582441,1042.466570904876,1862.005331758532
47,92,GUY,Guyana,488.58161638892625,88.87290745752081,97.48191310739534,160.11352158595386,302.2593482685388,253.80600807662842,128.34790736280485,111.57428813912281,95.06863190810193,191.76960266959577,776.1738164187655,208.9005112034508,182.1508537416874,208.24112962888935,593.7069199743634,239.33971826637708,197.96040814151377,270.27855668355556,232.40984375679147,315.2826173392174
48,93,HTI,Haiti,101.74107469114574,19.598555332846374,78.0301995811976,61.245125033297896,88.05743281626916,69.80900384440393,119.7144075567918,200.35851528524705,145.5225453044198,83.11023681800107,592.9892784193174,126.73737083148134,78.4320232174377,177.41489316200415,257.95962961981786,161.08567124371805,98.44365942844037,107.36827806329512,94.58497912275561,97.41455591021935
49,95,HND,Honduras,1361.5425499599562,581.4520738082037,514.6487589955402,363.72316107239345,413.4159878253985,317.7965861455698,568.4960000340046,413.04310386732664,419.29685884171226,263.0742810218257,969.8837821608752,415.67901257020094,337.7916164471426,505.340543936592,1397.5625845748125,654.0464204094909,400.23272701588724,359.56972947116793,925.7448196922658,694.9405990079603
50,98,IND,India,7574.688579703688,1690.4858218926256,2946.667419601453,2355.630600724561,5792.647862343996,4081.0009398894044,2913.4405323098053,3046.4919239854507,2710.6488873844264,1940.7537527559066,11230.229973552938,3588.959936876937,3036.195480982754,3040.6724420372075,3982.0459661771956,3213.3623712867857,2759.161142080415,2755.6549259967337,3692.865317857564,4626.7100565284
51,99,IDN,Indonesia,13012.777628963217,5589.031918977853,10429.631509142775,12547.258862097644,19164.688269529033,13205.086738774145,11508.593780761676,13723.320302977441,15216.4415362418,20488.615453964063,71260.54800644123,29200.126193707278,16897.500338082526,18164.202947997714,31293.691871965224,20581.262548946157,15070.734022532753,14448.579001761365,14791.75815559626,15754.52653257691
52,100,IRN,Iran,95.44748043624057,43.42726985663249,215.56324275036644,262.93015896844116,366.6487138652329,78.28281315600358,165.1421922961645,412.45506406728987,307.86303194240827,85.11340418582164,1269.8609251724474,642.9486469323259,182.8210418590229,231.51809620149368,232.26057208671835,319.3166331979776,227.00990816283496,370.6014661666911,141.12642574160625,388.31435200007064
53,105,JAM,Jamaica,199.73546897951678,35.34721600027346,27.354567459118414,8.214563709747587,15.721150891808577,11.954867805019356,47.432300817134,56.70745239377035,54.63831961471091,47.69466156994085,22.407497116480855,27.26538058916431,60.60369219160846,143.95331498151398,305.18802629309835,117.99865677389434,78.81915982073421,44.62524738993736,47.28181778071637,49.12902022475199
54,106,JPN,Japan,6.30983560572257,4.572747900915997,5.935769248961677,6.54022890711226,6.153913829007135,6.212715263704855,7.392836931538829,10.508246732724022,12.033378492051433,5.271796679339281,10.397762327839072,8.13375332534825,7.561802760653194,8.963605537510157,8.42034052404805,9.605348245113758,9.581645430765825,5.525796950238752,5.584786918644268,4.729956070230471
55,110,KEN,Kenya,333.67465466629915,202.30026947275906,369.0041264418106,287.9998104897262,272.61872386463074,231.914889729999,299.39581557622427,496.98460090616334,392.4396238407676,223.56557257782492,728.0482482119664,387.52031210758554,246.96474456105977,264.83603713082124,452.9325873668969,412.7674158970901,256.6346032969152,308.2174432032011,303.068645740616,295.61023946564484
56,118,LBR,Liberia,185.18868784299457,71.64235082468058,54.88261190730333,60.75045780832241,73.29105316664166,35.94978739775996,70.11307135934732,55.486435018685526,64.87815926505024,58.873170456536016,115.82296415894533,73.2951247220999,45.219686325424064,55.30784998363491,104.2579124884903,92.52966303169302,65.47631716138454,95.08456062085598,132.3910047865053,208.88682654513423
