,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
85,QAT,Qatar,495.8790118773442,501.21917741160144,506.63100852208777,499.95880086416713,497.67011612092347,491.60848326939754,500.2139202181449,503.9347587229537,526.9561960165897,532.8150339324387,532.698060376389
86,COG,Republic of Congo,2338.913787009647,2339.5454757974817,2334.2053167278013,2336.877129506654,2329.7115116283485,2312.5650717636167,2304.062298566764,2304.203281189746,2313.1282542134772,2328.448979307347,2327.467208657458
87,KNA,Saint Kitts and Nevis,39.133920593509835,40.48086777214845,41.69300529700993,41.154207373472495,40.48066319889653,38.527566688734495,37.517278361198265,36.64157325447965,37.58450999850709,39.605490883672154,40.21179608196606
88,LCA,Saint Lucia,188.9389443834273,189.48704920624587,188.87080686206966,188.1859676153397,187.91195607494845,188.04890903653143,187.15830766063854,185.8568619262932,187.29508066875732,188.45942321107316,187.97988878068315
89,VCT,Saint Vincent and the Grenadines,37.26147464661139,36.160920533263926,36.29826258604539,36.985714812546505,36.6424954329726,36.71125450475541,35.81658616311405,35.67933113865196,36.09241474589691,37.055345092258115,37.74177997731646
90,MAF,Saint-Martin,1.4085483063665476,1.4085483063665476,1.3414755239923013,1.5426948657434665,1.5426948657434665,1.5426948657434665,1.5426948657434665,1.4756217518264114,1.4085486379093561,1.2744026587308643,1.207329627698023
91,WSM,Samoa,271.2128994369383,275.5243138738533,278.5356279479938,279.9041170395893,277.9192999560122,275.1118468182643,272.03133355596475,269.7724762134151,264.57250990974285,266.9733916738682,268.27355808674133
92,SAU,Saudi Arabia,11604.698495273808,13154.432101768809,13093.748138335784,12660.8431637234,10549.165880225582,8453.713994957656,8071.742368787096,8172.96267121807,8114.863556476768,8094.447231726052,8154.407458354244
93,SEN,Senegal,146767.10828562698,149850.8397289112,149444.72224906174,149322.74970860872,148557.80469899837,147890.28476483154,146949.53964554548,146944.0392593669,147219.5661261114,147647.1927049431,147138.37488531825
94,SYC,Seychelles,444.1905096715829,445.3142780312783,445.3142780312783,445.5951943308957,444.75237910268584,443.90957718008696,442.36414653110523,442.57471870860365,442.9960092347969,444.1200117973333,443.97953787542195
95,SLE,Sierra Leone,185538.04202079988,184915.28796585868,182601.6275489597,183422.3814007909,182935.94045389147,183416.41914218332,182676.54937792808,183053.00011644495,181837.2099940652,177889.34258321137,174802.65858924828
96,SGP,Singapore,974.2142457766108,895.94696140585,856.2141441751311,868.049385768524,875.4469054688053,844.3101370928773,821.4854078014977,808.945769846876,813.0319059363953,808.946210124079,808.0302168697566
